epoch,lambda_h2_epoch,lambda_h2_step,lr-Adam,step,train_h2_h_epoch,train_h2_h_step,train_h2_r_epoch,train_h2_r_step,train_loss_epoch,train_loss_step,train_recon_loss_epoch,train_recon_loss_step,val_h2_total_gcta,val_h2_total_proxy,val_loss,val_recon_loss
138,,,,30996,,,,,,,,,29.946231842041016,14.43477725982666,0.060867585241794586,0.3495630919933319
138,0.020000023767352104,,,30996,82.57088470458984,,-56.784088134765625,,-2.625983953475952,,0.16111616790294647,,,,,
,,,5.248074602497723e-07,30997,,,,,,,,,,,,
139,,0.019999999552965164,,30999,,82.58627319335938,,-56.79289245605469,,-2.629486083984375,,0.158097043633461,,,,
139,,0.019999999552965164,,31019,,82.53348541259766,,-56.72351837158203,,-2.617903470993042,,0.16723652184009552,,,,
139,,0.019999999552965164,,31039,,82.54376983642578,,-56.725181579589844,,-2.6237387657165527,,0.16164004802703857,,,,
139,,0.019999999552965164,,31059,,82.57372283935547,,-56.76597213745117,,-2.6233203411102295,,0.16347363591194153,,,,
139,,0.019999999552965164,,31079,,82.54593658447266,,-56.73375701904297,,-2.621973991394043,,0.1636197566986084,,,,
139,,0.019999999552965164,,31099,,82.59585571289062,,-56.76622772216797,,-2.6315386295318604,,0.15570293366909027,,,,
139,,0.019999999552965164,,31119,,82.55037689208984,,-56.733150482177734,,-2.626025438308716,,0.15964505076408386,,,,
139,,0.019999999552965164,,31139,,82.5440673828125,,-56.73542022705078,,-2.625265598297119,,0.1603240966796875,,,,
139,,0.019999999552965164,,31159,,82.5556640625,,-56.744544982910156,,-2.624850273132324,,0.1611539125442505,,,,
139,,0.019999999552965164,,31179,,82.55072784423828,,-56.73506164550781,,-2.6298654079437256,,0.155850350856781,,,,
139,,0.019999999552965164,,31199,,82.56131744384766,,-56.746055603027344,,-2.628218173980713,,0.1579292118549347,,,,
139,,0.019999999552965164,,31219,,82.58501434326172,,-56.79375076293945,,-2.6264867782592773,,0.16108858585357666,,,,
139,,,,31219,,,,,,,,,29.938947677612305,14.424970626831055,0.06218239292502403,0.35068172216415405
139,0.020000023767352104,,,31219,82.55370330810547,,-56.74092483520508,,-2.624788522720337,,0.16110451519489288,,,,,
,,,5.248074602497723e-07,31220,,,,,,,,,,,,
140,,0.019999999552965164,,31239,,82.57452392578125,,-56.78331756591797,,-2.63020658493042,,0.1569502353668213,,,,
140,,0.019999999552965164,,31259,,82.59152221679688,,-56.795867919921875,,-2.625497817993164,,0.16224978864192963,,,,
140,,0.019999999552965164,,31279,,82.58052825927734,,-56.79248809814453,,-2.6229419708251953,,0.16451828181743622,,,,
140,,0.019999999552965164,,31299,,82.56282806396484,,-56.776004791259766,,-2.622526168823242,,0.1642504632472992,,,,
140,,0.019999999552965164,,31319,,82.62957763671875,,-56.82374954223633,,-2.6284286975860596,,0.160637766122818,,,,
140,,0.019999999552965164,,31339,,82.56474304199219,,-56.77172088623047,,-2.622290849685669,,0.1644383817911148,,,,
140,,0.019999999552965164,,31359,,82.59307861328125,,-56.79304885864258,,-2.6292507648468018,,0.1584717482328415,,,,
140,,0.019999999552965164,,31379,,82.59075927734375,,-56.793251037597656,,-2.628169059753418,,0.15951108932495117,,,,
140,,0.019999999552965164,,31399,,82.59942626953125,,-56.8026237487793,,-2.623319149017334,,0.1647217869758606,,,,
140,,0.019999999552965164,,31419,,82.67939758300781,,-56.80933380126953,,-2.631755828857422,,0.15801876783370972,,,,
140,,0.019999999552965164,,31439,,82.65680694580078,,-56.797428131103516,,-2.6337621212005615,,0.1553225815296173,,,,
140,,,,31442,,,,,,,,,29.93547248840332,14.435336112976074,0.0612323097884655,0.3499390184879303
140,0.020000023767352104,,,31442,82.60857391357422,,-56.79808044433594,,-2.627018928527832,,0.16111424565315247,,,,,
,,,5.248074602497723e-07,31443,,,,,,,,,,,,
141,,0.019999999552965164,,31459,,82.65882873535156,,-56.801063537597656,,-2.633441925048828,,0.15575596690177917,,,,
141,,0.019999999552965164,,31479,,82.69522094726562,,-56.81558609008789,,-2.6274619102478027,,0.16275423765182495,,,,
141,,0.019999999552965164,,31499,,82.67878723144531,,-56.81215286254883,,-2.6342692375183105,,0.15554946660995483,,,,
141,,0.019999999552965164,,31519,,82.68413543701172,,-56.813968658447266,,-2.6229634284973145,,0.16699862480163574,,,,
141,,0.019999999552965164,,31539,,82.66704559326172,,-56.80796813964844,,-2.626925468444824,,0.16257452964782715,,,,
141,,0.019999999552965164,,31559,,82.69416809082031,,-56.81760025024414,,-2.6280946731567383,,0.16214048862457275,,,,
141,,0.019999999552965164,,31579,,82.68106079101562,,-56.81351852416992,,-2.629655361175537,,0.1602362096309662,,,,
141,,0.019999999552965164,,31599,,82.67440032958984,,-56.81089401245117,,-2.6300435066223145,,0.15966208279132843,,,,
141,,0.019999999552965164,,31619,,82.58905029296875,,-56.77777099609375,,-2.6203949451446533,,0.16694143414497375,,,,
141,,0.019999999552965164,,31639,,82.60881042480469,,-56.79707717895508,,-2.6252458095550537,,0.16287177801132202,,,,
141,,0.019999999552965164,,31659,,82.63613891601562,,-56.80615234375,,-2.624889373779297,,0.16395635902881622,,,,
141,,,,31665,,,,,,,,,29.935054779052734,14.4260892868042,0.06251874566078186,0.35104048252105713
141,0.020000023767352104,,,31665,82.65541076660156,,-56.804840087890625,,-2.6281180381774902,,0.16108733415603638,,,,,
,,,5.248074602497723e-07,31666,,,,,,,,,,,,
142,,0.019999999552965164,,31679,,82.59408569335938,,-56.79082489013672,,-2.6204705238342285,,0.167227640748024,,,,
142,,0.019999999552965164,,31699,,82.6166763305664,,-56.799346923828125,,-2.6248726844787598,,0.16344782710075378,,,,
142,,0.019999999552965164,,31719,,82.62222290039062,,-56.803279876708984,,-2.6225709915161133,,0.16593879461288452,,,,
142,,0.019999999552965164,,31739,,82.61445617675781,,-56.80005645751953,,-2.6278579235076904,,0.16043227910995483,,,,
142,,0.019999999552965164,,31759,,82.59368133544922,,-56.782257080078125,,-2.6237664222717285,,0.163752481341362,,,,
142,,0.019999999552965164,,31779,,82.62554931640625,,-56.803184509277344,,-2.6276707649230957,,0.16090407967567444,,,,
142,,0.019999999552965164,,31799,,82.59187316894531,,-56.788509368896484,,-2.6254372596740723,,0.16217041015625,,,,
142,,0.019999999552965164,,31819,,82.65746307373047,,-56.78235626220703,,-2.6267342567443848,,0.16206207871437073,,,,
142,,0.019999999552965164,,31839,,82.65802001953125,,-56.78462219238281,,-2.630213499069214,,0.15863929688930511,,,,
142,,0.019999999552965164,,31859,,82.65106201171875,,-56.77172088623047,,-2.630784511566162,,0.15767109394073486,,,,
142,,0.019999999552965164,,31879,,82.6660385131836,,-56.78145217895508,,-2.628492832183838,,0.1604568511247635,,,,
142,,,,31888,,,,,,,,,29.935829162597656,14.435336112976074,0.061547260731458664,0.3502539098262787
142,0.020000023767352104,,,31888,82.62450408935547,,-56.78778076171875,,-2.627169370651245,,0.16107670962810516,,,,,
,,,5.248074602497723e-07,31889,,,,,,,,,,,,
143,,0.019999999552965164,,31899,,82.61219024658203,,-56.755638122558594,,-2.6239471435546875,,0.1634095162153244,,,,
143,,0.019999999552965164,,31919,,82.63795471191406,,-56.762943267822266,,-2.624821901321411,,0.16319599747657776,,,,
143,,0.019999999552965164,,31939,,82.65725708007812,,-56.78311538696289,,-2.62036395072937,,0.16844339668750763,,,,
143,,0.019999999552965164,,31959,,82.65751647949219,,-56.780845642089844,,-2.626042366027832,,0.16272474825382233,,,,
143,,0.019999999552965164,,31979,,82.65862274169922,,-56.77918243408203,,-2.629826068878174,,0.15893004834651947,,,,
143,,0.019999999552965164,,31999,,82.67839050292969,,-56.79859161376953,,-2.6264593601226807,,0.1630801558494568,,,,
143,,0.019999999552965164,,32019,,82.65796661376953,,-56.79813766479492,,-2.630511522293091,,0.1586104780435562,,,,
143,,0.019999999552965164,,32039,,82.6707763671875,,-56.8021240234375,,-2.632103681564331,,0.1573542058467865,,,,
143,,0.019999999552965164,,32059,,82.6228256225586,,-56.76950454711914,,-2.6251962184906006,,0.16265034675598145,,,,
143,,0.019999999552965164,,32079,,82.60951232910156,,-56.761287689208984,,-2.6242146492004395,,0.163201242685318,,,,
143,,0.019999999552965164,,32099,,82.65045166015625,,-56.79204177856445,,-2.6280646324157715,,0.16078494489192963,,,,
143,,,,32111,,,,,,,,,29.934816360473633,14.43472671508789,0.06130567193031311,0.35000017285346985
143,0.020000023767352104,,,32111,82.6509780883789,,-56.78364181518555,,-2.627643346786499,,0.16104906797409058,,,,,
,,,5.248074602497723e-07,32112,,,,,,,,,,,,
144,,0.019999999552965164,,32119,,82.64974975585938,,-56.791934967041016,,-2.624725341796875,,0.16410823166370392,,,,
144,,0.019999999552965164,,32139,,82.65403747558594,,-56.79597473144531,,-2.6309871673583984,,0.15801292657852173,,,,
144,,0.019999999552965164,,32159,,82.65050506591797,,-56.7902717590332,,-2.6311187744140625,,0.15769650042057037,,,,
144,,0.019999999552965164,,32179,,82.66503143310547,,-56.80554962158203,,-2.630375385284424,,0.15903626382350922,,,,
144,,0.019999999552965164,,32199,,82.62030029296875,,-56.77347946166992,,-2.623513698577881,,0.16436198353767395,,,,
144,,0.019999999552965164,,32219,,82.63749694824219,,-56.816593170166016,,-2.6282947063446045,,0.16078703105449677,,,,
144,,0.019999999552965164,,32239,,82.65303039550781,,-56.827632904052734,,-2.6306471824645996,,0.15896594524383545,,,,
144,,0.019999999552965164,,32259,,82.64530944824219,,-56.82284164428711,,-2.6233973503112793,,0.16596579551696777,,,,
144,,0.019999999552965164,,32279,,82.62151336669922,,-56.80812454223633,,-2.6253623962402344,,0.16323015093803406,,,,
144,,0.019999999552965164,,32299,,82.6445541381836,,-56.823856353759766,,-2.631152868270874,,0.15821526944637299,,,,
144,,0.019999999552965164,,32319,,82.63724517822266,,-56.813968658447266,,-2.622929096221924,,0.16609525680541992,,,,
144,,,,32334,,,,,,,,,29.937410354614258,14.428934097290039,0.06169451028108597,0.3502731919288635
144,0.020000023767352104,,,32334,82.64134979248047,,-56.80637741088867,,-2.627903461456299,,0.1610509753227234,,,,,
,,,5.248074602497723e-07,32335,,,,,,,,,,,,
145,,0.019999999552965164,,32339,,82.6392593383789,,-56.816341400146484,,-2.624535322189331,,0.16457663476467133,,,,
145,,0.019999999552965164,,32359,,82.63603210449219,,-56.815025329589844,,-2.6280152797698975,,0.16100576519966125,,,,
145,,0.019999999552965164,,32379,,82.65121459960938,,-56.83050537109375,,-2.627049446105957,,0.16258478164672852,,,,
145,,0.019999999552965164,,32399,,82.6290283203125,,-56.813114166259766,,-2.6337242126464844,,0.15511870384216309,,,,
145,,0.019999999552965164,,32419,,82.67263793945312,,-56.79647445678711,,-2.6307249069213867,,0.15865716338157654,,,,
145,,0.019999999552965164,,32439,,82.65251922607422,,-56.78558349609375,,-2.624563694000244,,0.16419818997383118,,,,
145,,0.019999999552965164,,32459,,82.65862274169922,,-56.7855339050293,,-2.6353793144226074,,0.15350371599197388,,,,
145,,0.019999999552965164,,32479,,82.66094207763672,,-56.786136627197266,,-2.629100799560547,,0.15984071791172028,,,,
145,,0.019999999552965164,,32499,,82.66573333740234,,-56.78770446777344,,-2.6307342052459717,,0.15833446383476257,,,,
145,,0.019999999552965164,,32519,,82.66517639160156,,-56.78881072998047,,-2.6274967193603516,,0.16158287227153778,,,,
145,,0.019999999552965164,,32539,,82.65357971191406,,-56.7809944152832,,-2.6317663192749023,,0.1569252461194992,,,,
145,,,,32557,,,,,,,,,29.934249877929688,14.433455467224121,0.06172000616788864,0.3503890335559845
145,0.020000023767352104,,,32557,82.65428924560547,,-56.794673919677734,,-2.6279067993164062,,0.16107113659381866,,,,,
,,,5.248074602497723e-07,32558,,,,,,,,,,,,
146,,0.019999999552965164,,32559,,82.67692565917969,,-56.801116943359375,,-2.628431797027588,,0.1611289083957672,,,,
146,,0.019999999552965164,,32579,,82.64047241210938,,-56.7731819152832,,-2.632432460784912,,0.15584059059619904,,,,
146,,0.019999999552965164,,32599,,82.66648864746094,,-56.785884857177734,,-2.6272521018981934,,0.16179539263248444,,,,
146,,0.019999999552965164,,32619,,82.65570068359375,,-56.77418899536133,,-2.6271777153015137,,0.16141997277736664,,,,
146,,0.019999999552965164,,32639,,82.66517639160156,,-56.78911590576172,,-2.630662679672241,,0.1584230661392212,,,,
146,,0.019999999552965164,,32659,,82.66568756103516,,-56.78593826293945,,-2.6206536293029785,,0.16837897896766663,,,,
146,,0.019999999552965164,,32679,,82.66759490966797,,-56.78710174560547,,-2.6309914588928223,,0.15810267627239227,,,,
146,,0.019999999552965164,,32699,,82.65670776367188,,-56.77983856201172,,-2.629207134246826,,0.15952357649803162,,,,
146,,0.019999999552965164,,32719,,82.6654281616211,,-56.78563690185547,,-2.6286206245422363,,0.16040046513080597,,,,
146,,0.019999999552965164,,32739,,82.6445083618164,,-56.767330169677734,,-2.6249706745147705,,0.16326595842838287,,,,
146,,0.019999999552965164,,32759,,82.66351318359375,,-56.78306198120117,,-2.63038969039917,,0.15854163467884064,,,,
146,,0.019999999552965164,,32779,,82.66285705566406,,-56.78326416015625,,-2.631439447402954,,0.15748299658298492,,,,
146,,,,32780,,,,,,,,,29.93580436706543,14.434370994567871,0.06154586374759674,0.35023316740989685
146,0.020000023767352104,,,32780,82.65645599365234,,-56.779052734375,,-2.6276443004608154,,0.16106612980365753,,,,,
,,,5.248074602497723e-07,32781,,,,,,,,,,,,
147,,0.019999999552965164,,32799,,82.65983581542969,,-56.79204177856445,,-2.629020929336548,,0.16001658141613007,,,,
147,,0.019999999552965164,,32819,,82.63694763183594,,-56.76335144042969,,-2.62949800491333,,0.1585078239440918,,,,
147,,0.019999999552965164,,32839,,82.61944580078125,,-56.74479293823242,,-2.622648239135742,,0.16463641822338104,,,,
147,,0.019999999552965164,,32859,,82.62322998046875,,-56.75598907470703,,-2.627376079559326,,0.16020835936069489,,,,
147,,0.019999999552965164,,32879,,82.6336669921875,,-56.75971984863281,,-2.6278319358825684,,0.1600356549024582,,,,
147,,0.019999999552965164,,32899,,82.64309692382812,,-56.76551818847656,,-2.628791332244873,,0.15938086807727814,,,,
147,,0.019999999552965164,,32919,,82.6507568359375,,-56.7615852355957,,-2.621913194656372,,0.16633373498916626,,,,
147,,0.019999999552965164,,32939,,82.64481353759766,,-56.769195556640625,,-2.6248741149902344,,0.16340595483779907,,,,
147,,0.019999999552965164,,32959,,82.6306381225586,,-56.75271224975586,,-2.6221261024475098,,0.165540874004364,,,,
147,,0.019999999552965164,,32979,,82.63875579833984,,-56.763099670410156,,-2.6313254833221436,,0.15671153366565704,,,,
147,,0.019999999552965164,,32999,,82.61833953857422,,-56.75099563598633,,-2.6283998489379883,,0.15898697078227997,,,,
147,,,,33003,,,,,,,,,29.934669494628906,14.425886154174805,0.06256639212369919,0.3510841131210327
147,0.020000023767352104,,,33003,82.64275360107422,,-56.763275146484375,,-2.627080202102661,,0.161040261387825,,,,,
,,,5.248074602497723e-07,33004,,,,,,,,,,,,
148,,0.019999999552965164,,33019,,82.84849548339844,,-56.82138442993164,,-2.6309585571289062,,0.16243892908096313,,,,
148,,0.019999999552965164,,33039,,82.83306884765625,,-56.814422607421875,,-2.635197877883911,,0.1577519029378891,,,,
148,,0.019999999552965164,,33059,,82.86988067626953,,-56.84144592285156,,-2.632199764251709,,0.1620268076658249,,,,
148,,0.019999999552965164,,33079,,82.85328674316406,,-56.82470703125,,-2.635237216949463,,0.15832260251045227,,,,
148,,0.019999999552965164,,33099,,82.82535552978516,,-56.8049430847168,,-2.628448009490967,,0.16415785253047943,,,,
148,,0.019999999552965164,,33119,,82.8355941772461,,-56.81618881225586,,-2.6291933059692383,,0.16384218633174896,,,,
148,,0.019999999552965164,,33139,,82.84234619140625,,-56.821533203125,,-2.6316657066345215,,0.16161175072193146,,,,
148,,0.019999999552965164,,33159,,82.84698486328125,,-56.82380294799805,,-2.6333487033843994,,0.1600669026374817,,,,
148,,0.019999999552965164,,33179,,82.83120727539062,,-56.8087272644043,,-2.6283669471740723,,0.16443151235580444,,,,
148,,0.019999999552965164,,33199,,82.8341293334961,,-56.812808990478516,,-2.6338438987731934,,0.15909472107887268,,,,
148,,0.019999999552965164,,33219,,82.72346496582031,,-56.793704986572266,,-2.631526470184326,,0.15881676971912384,,,,
148,,,,33226,,,,,,,,,29.93318748474121,14.429543495178223,0.06233269348740578,0.3509235680103302
148,0.020000023767352104,,,33226,82.82658386230469,,-56.81476593017578,,-2.6317996978759766,,0.16102752089500427,,,,,
,,,5.248074602497723e-07,33227,,,,,,,,,,,,
149,,0.019999999552965164,,33239,,82.73213195800781,,-56.799400329589844,,-2.6335601806640625,,0.15707026422023773,,,,
149,,0.019999999552965164,,33259,,82.73516082763672,,-56.79788589477539,,-2.6324915885925293,,0.15816910564899445,,,,
149,,0.019999999552965164,,33279,,82.71402740478516,,-56.78543472290039,,-2.629520893096924,,0.16046841442584991,,,,
149,,0.019999999552965164,,33299,,82.74347686767578,,-56.79969787597656,,-2.631012201309204,,0.1598513424396515,,,,
149,,0.019999999552965164,,33319,,82.71649932861328,,-56.788055419921875,,-2.6244442462921143,,0.16564679145812988,,,,
149,,0.019999999552965164,,33339,,82.7155990600586,,-56.77903366088867,,-2.6280884742736816,,0.1618039608001709,,,,
149,,0.019999999552965164,,33359,,82.6970443725586,,-56.77045822143555,,-2.6303272247314453,,0.15902280807495117,,,,
149,,0.019999999552965164,,33379,,82.70848846435547,,-56.77943420410156,,-2.635647773742676,,0.1541105955839157,,,,
149,,0.019999999552965164,,33399,,82.7333984375,,-56.79521179199219,,-2.6323704719543457,,0.15820175409317017,,,,
149,,0.019999999552965164,,33419,,82.6537857055664,,-56.76253890991211,,-2.6317834854125977,,0.1565430462360382,,,,
149,,0.019999999552965164,,33439,,82.66648864746094,,-56.77323532104492,,-2.629812002182007,,0.15898241102695465,,,,
149,,,,33449,,,,,,,,,29.938142776489258,14.434624671936035,0.06173620745539665,0.35042858123779297
149,0.020000023767352104,,,33449,82.6981430053711,,-56.77845764160156,,-2.628523826599121,,0.16100820899009705,,,,,
,,,5.248074602497723e-07,33450,,,,,,,,,,,,
150,,0.019999999552965164,,33459,,82.62625122070312,,-56.74101638793945,,-2.6236584186553955,,0.16368688642978668,,,,
150,,0.019999999552965164,,33479,,82.6576156616211,,-56.77347946166992,,-2.628434658050537,,0.16018708050251007,,,,
150,,0.019999999552965164,,33499,,82.62332916259766,,-56.746158599853516,,-2.627042293548584,,0.16034749150276184,,,,
150,,0.019999999552965164,,33519,,82.65308380126953,,-56.770965576171875,,-2.628389835357666,,0.16009092330932617,,,,
150,,0.019999999552965164,,33539,,82.65388488769531,,-56.76853942871094,,-2.626323699951172,,0.16212479770183563,,,,
150,,0.019999999552965164,,33559,,82.66729736328125,,-56.784271240234375,,-2.6292166709899902,,0.15981462597846985,,,,
150,,0.019999999552965164,,33579,,82.62262725830078,,-56.75190353393555,,-2.623762607574463,,0.1637280285358429,,,,
150,,0.019999999552965164,,33599,,82.65518951416016,,-56.763248443603516,,-2.624795436859131,,0.1635732799768448,,,,
150,,0.019999999552965164,,33619,,82.64244079589844,,-56.750240325927734,,-2.6251869201660156,,0.16266651451587677,,,,
150,,0.019999999552965164,,33639,,82.6755142211914,,-56.76975631713867,,-2.6326231956481934,,0.15628212690353394,,,,
150,,0.019999999552965164,,33659,,82.66376495361328,,-56.76445770263672,,-2.62247371673584,,0.16609050333499908,,,,
150,,,,33672,,,,,,,,,29.93416404724121,14.428425788879395,0.062220506370067596,0.3507890999317169
150,0.020000023767352104,,,33672,82.6507339477539,,-56.76169204711914,,-2.6272103786468506,,0.1610378921031952,,,,,
,,,5.248074602497723e-07,33673,,,,,,,,,,,,
151,,0.019999999552965164,,33679,,82.68030548095703,,-56.77151870727539,,-2.6265954971313477,,0.1624409556388855,,,,
151,,0.019999999552965164,,33699,,82.6537857055664,,-56.75392150878906,,-2.6286544799804688,,0.15949949622154236,,,,
151,,0.019999999552965164,,33719,,82.66608428955078,,-56.759063720703125,,-2.6296615600585938,,0.1588413417339325,,,,
151,,0.019999999552965164,,33739,,82.69078826904297,,-56.77232360839844,,-2.631727695465088,,0.15753450989723206,,,,
151,,0.019999999552965164,,33759,,82.67510986328125,,-56.77958679199219,,-2.631765365600586,,0.15732838213443756,,,,
151,,0.019999999552965164,,33779,,82.67566680908203,,-56.77166748046875,,-2.631535053253174,,0.15741145610809326,,,,
151,,0.019999999552965164,,33799,,82.65403747558594,,-56.75568771362305,,-2.627281665802002,,0.1609129011631012,,,,
151,,0.019999999552965164,,33819,,82.7210922241211,,-56.826019287109375,,-2.6280264854431152,,0.16291579604148865,,,,
151,,0.019999999552965164,,33839,,82.74156188964844,,-56.845481872558594,,-2.633127212524414,,0.15861351788043976,,,,
151,,0.019999999552965164,,33859,,82.72845458984375,,-56.83464050292969,,-2.6369192600250244,,0.15434251725673676,,,,
151,,0.019999999552965164,,33879,,82.74569702148438,,-56.848907470703125,,-2.629779815673828,,0.16211237013339996,,,,
151,,,,33895,,,,,,,,,29.940505981445312,14.430864334106445,0.06186233088374138,0.35047972202301025
151,0.020000023767352104,,,33895,82.68608093261719,,-56.7887077331543,,-2.6285276412963867,,0.16096864640712738,,,,,
,,,5.248074602497723e-07,33896,,,,,,,,,,,,
152,,0.019999999552965164,,33899,,82.7513427734375,,-56.84663772583008,,-2.632683753967285,,0.15927588939666748,,,,
152,,0.019999999552965164,,33919,,82.73001861572266,,-56.837215423583984,,-2.632521629333496,,0.15882304310798645,,,,
152,,0.019999999552965164,,33939,,82.7413558959961,,-56.84003448486328,,-2.6317598819732666,,0.15986788272857666,,,,
152,,0.019999999552965164,,33959,,82.71786499023438,,-56.828338623046875,,-2.629350423812866,,0.1615736335515976,,,,
152,,0.019999999552965164,,33979,,82.70980072021484,,-56.829444885253906,,-2.6308681964874268,,0.1599167436361313,,,,
152,,0.019999999552965164,,33999,,82.70934295654297,,-56.81452560424805,,-2.625688076019287,,0.16478924453258514,,,,
152,,0.019999999552965164,,34019,,82.71141052246094,,-56.80398941040039,,-2.6330857276916504,,0.15722231566905975,,,,
152,,0.019999999552965164,,34039,,82.7172622680664,,-56.80247497558594,,-2.6296305656433105,,0.16076412796974182,,,,
152,,0.019999999552965164,,34059,,82.65635681152344,,-56.76602554321289,,-2.631904125213623,,0.1565435379743576,,,,
152,,0.019999999552965164,,34079,,82.71025085449219,,-56.80176544189453,,-2.63478946685791,,0.15545085072517395,,,,
152,,0.019999999552965164,,34099,,82.68585205078125,,-56.77978515625,,-2.6270108222961426,,0.16230201721191406,,,,
152,,,,34118,,,,,,,,,29.939109802246094,14.434370994567871,0.06170818954706192,0.35039544105529785
152,0.020000023767352104,,,34118,82.70714569091797,,-56.80792236328125,,-2.629303455352783,,0.16099613904953003,,,,,
,,,5.248074602497723e-07,34119,,,,,,,,,,,,
153,,0.019999999552965164,,34119,,82.6888198852539,,-56.78765106201172,,-2.628601312637329,,0.1609281748533249,,,,
153,,0.019999999552965164,,34139,,82.65534973144531,,-56.7626953125,,-2.6276111602783203,,0.1607496291399002,,,,
153,,0.019999999552965164,,34159,,82.60835266113281,,-56.76617431640625,,-2.623842239379883,,0.16364818811416626,,,,
153,,0.019999999552965164,,34179,,82.69502258300781,,-56.78901290893555,,-2.627004623413086,,0.16267602145671844,,,,
153,,0.019999999552965164,,34199,,82.69170379638672,,-56.788204193115234,,-2.627218246459961,,0.16237975656986237,,,,
153,,0.019999999552965164,,34219,,82.5863265991211,,-56.77418899536133,,-2.6277551651000977,,0.15945518016815186,,,,
153,,0.019999999552965164,,34239,,82.62615203857422,,-56.793704986572266,,-2.6238441467285156,,0.16455288231372833,,,,
153,,0.019999999552965164,,34259,,82.63749694824219,,-56.80942916870117,,-2.632411479949951,,0.15652689337730408,,,,
153,,0.019999999552965164,,34279,,82.63502502441406,,-56.79460906982422,,-2.626068353652954,,0.16252417862415314,,,,
153,,0.019999999552965164,,34299,,82.57805633544922,,-56.75664520263672,,-2.6274423599243164,,0.15925155580043793,,,,
153,,0.019999999552965164,,34319,,82.60780334472656,,-56.784271240234375,,-2.6208181381225586,,0.1670232117176056,,,,
153,,0.019999999552965164,,34339,,82.61062622070312,,-56.78668975830078,,-2.6281137466430664,,0.15983235836029053,,,,
153,,,,34341,,,,,,,,,29.931734085083008,14.427206039428711,0.062306150794029236,0.3508501946926117
153,0.020000023767352104,,,34341,82.64088439941406,,-56.7863655090332,,-2.627554416656494,,0.16099059581756592,,,,,
,,,5.248074602497723e-07,34342,,,,,,,,,,,,
154,,0.019999999552965164,,34359,,82.62040710449219,,-56.79042053222656,,-2.6275575160980225,,0.16065898537635803,,,,
154,,0.019999999552965164,,34379,,82.6103286743164,,-56.78548049926758,,-2.625861406326294,,0.16205479204654694,,,,
154,,0.019999999552965164,,34399,,82.61692810058594,,-56.787803649902344,,-2.6285183429718018,,0.1595761924982071,,,,
154,,0.019999999552965164,,34419,,82.66527557373047,,-56.782859802246094,,-2.6265792846679688,,0.16238351166248322,,,,
154,,0.019999999552965164,,34439,,82.6723861694336,,-56.79768371582031,,-2.626643657684326,,0.1627574861049652,,,,
154,,0.019999999552965164,,34459,,82.66215515136719,,-56.78452682495117,,-2.6302566528320312,,0.1586768925189972,,,,
154,,0.019999999552965164,,34479,,82.67279052734375,,-56.79425811767578,,-2.6296963691711426,,0.15964451432228088,,,,
154,,0.019999999552965164,,34499,,82.6893310546875,,-56.799095153808594,,-2.629613161087036,,0.1601552814245224,,,,
154,,0.019999999552965164,,34519,,82.6826171875,,-56.795616149902344,,-2.6268467903137207,,0.1627177596092224,,,,
154,,0.019999999552965164,,34539,,82.68958282470703,,-56.80020523071289,,-2.6348843574523926,,0.1549113690853119,,,,
154,,0.019999999552965164,,34559,,82.65418243408203,,-56.78331756591797,,-2.6267809867858887,,0.16196902096271515,,,,
154,,,,34564,,,,,,,,,29.931900024414062,14.426799774169922,0.062066204845905304,0.35060223937034607
154,0.020000023767352104,,,34564,82.65697479248047,,-56.79121017456055,,-2.628009080886841,,0.16095513105392456,,,,,
,,,5.248074602497723e-07,34565,,,,,,,,,,,,
155,,0.019999999552965164,,34579,,82.66356658935547,,-56.78871154785156,,-2.6235570907592773,,0.1654883772134781,,,,
155,,0.019999999552965164,,34599,,82.66351318359375,,-56.78866195678711,,-2.6328651905059814,,0.15617817640304565,,,,
155,,0.019999999552965164,,34619,,82.72467041015625,,-56.81522750854492,,-2.630143642425537,,0.1606540083885193,,,,
155,,0.019999999552965164,,34639,,82.70868682861328,,-56.80772018432617,,-2.630239963531494,,0.16008824110031128,,,,
155,,0.019999999552965164,,34659,,82.7203369140625,,-56.81825637817383,,-2.6341471672058105,,0.15662455558776855,,,,
155,,0.019999999552965164,,34679,,82.66053771972656,,-56.77963638305664,,-2.6269168853759766,,0.16188651323318481,,,,
155,,0.019999999552965164,,34699,,82.70294189453125,,-56.80766677856445,,-2.6347646713256836,,0.15544749796390533,,,,
155,,0.019999999552965164,,34719,,82.71318054199219,,-56.805450439453125,,-2.6295104026794434,,0.16086207330226898,,,,
155,,0.019999999552965164,,34739,,82.68705749511719,,-56.79274368286133,,-2.6294126510620117,,0.16018322110176086,,,,
155,,0.019999999552965164,,34759,,82.71195983886719,,-56.8149299621582,,-2.6296844482421875,,0.16085314750671387,,,,
155,,0.019999999552965164,,34779,,82.7126693725586,,-56.80605697631836,,-2.6322364807128906,,0.15813808143138885,,,,
155,,,,34787,,,,,,,,,29.92925453186035,14.43137264251709,0.06187615916132927,0.3505036234855652
155,0.020000023767352104,,,34787,82.7069091796875,,-56.808963775634766,,-2.629331350326538,,0.1609860509634018,,,,,
,,,5.248074602497723e-07,34788,,,,,,,,,,,,
156,,0.019999999552965164,,34799,,82.71807098388672,,-56.814125061035156,,-2.628297805786133,,0.16234615445137024,,,,
